50072558;20000728;item;145132000;CB 743 A;;DeskJet F 2430;;;;;;;;;;;;;;;;;;;17.04.2014
50072559;20000728;item;145131000;CH 396 A;;DeskJet D 2680;;;;;;;;;;;;;;;;;;;17.04.2014
50056585;20000728;item;145211100;CC 364 X;64X;Tonerkartusche schwarz;;;black;1213;;;;24000;;;;;;F;;F;;;17.04.2014
50027351;20000728;item;145221110;C 9504 EE;339;Druckkopfpatrone schwarz Doppelpack;;;black;;4247;;2;860;;;21;;;F;;F;;;17.04.2014
50034134;20000728;item;145222270;CB 347 A;70;Tintenpatrone rot;;;red;;;;2;;;;130;;;F;;F;;;17.04.2014
50034136;20000728;item;145222280;CB 349 A;70;Tintenpatrone blau;;;blue;;;;2;;;;130;;;F;;F;;;17.04.2014
50034142;20000728;item;145221310;51625 AE#445;25;Druckkopfpatrone color;;;color;920;4049;;;150;;;20;;;F;;F;;;17.04.2014
50072560;20000728;item;145132000;CB 750 A;;DeskJet F 4435;;;;;;;;;;;;;;;;;;;17.04.2014
50072561;20000728;item;145132000;CB 747 A;;DeskJet F 4440;;;;;;;;;;;;;;;;;;;17.04.2014
50072562;20000728;item;145132000;CB 745 A;;DeskJet F 4480;;;;;;;;;;;;;;;;;;;17.04.2014
50072563;20000728;item;145132000;Q 8411 A;;PhotoSmart C 4640;;;;;;;;;;;;;;;;;;;17.04.2014
50072564;20000728;item;145132000;Q 8410 A;;PhotoSmart C 4650;;;;;;;;;;;;;;;;;;;17.04.2014
50072565;20000728;item;145132000;Q 8418 B;;PhotoSmart C 4680;;;;;;;;;;;;;;;;;;;17.04.2014
50072566;20000728;item;145132000;Q 8377 A;;PhotoSmart C 4740;;;;;;;;;;;;;;;;;;;17.04.2014
50072567;20000728;item;145131000;Q 8376 A;;PhotoSmart C 4750;;;;;;;;;;;;;;;;;;;17.04.2014
50072568;20000728;item;145131000;Q 8382 A;;PhotoSmart C 4795;;;;;;;;;;;;;;;;;;;17.04.2014
50023410;20000728;item;145211100;Q 5942 A;42A;Tonerkartusche schwarz;;;black;;;;;10000;;;;;;F;;F;;;17.04.2014
50023455;20000728;item;145222110;C 9430 A;84;Tintenpatrone schwarz;;3x69ml;black;;;;3;;;;69;;;F;;F;;;17.04.2014
50023458;20000728;item;145222250;C 9433 A;85;Tintenpatrone gelb;;;yellow;;;;3;;;;69;;;F;;F;;;17.04.2014
50023459;20000728;item;145222220;C 9434 A;85;Tintenpatrone cyan hell;;;photocyan;;;;3;;;;69;;;F;;F;;;17.04.2014
145268000;;group;2001;;;Sonstige;;;;;;;;;;;;;;;;;;;17.04.2014
50193729;20000886;group;2007;;;Genesis;;;;;;;2;;;;;;;;;;;;17.04.2014
50157546;20000886;group;2007;;;Home Copier Plus;;;;;;;2;;;;;;;;;;;;17.04.2014
50193165;20000886;group;2007;;;Impact;;;;;;;2;;;;;;;;;;;;17.04.2014
50194607;20000886;group;2007;;;Interact;;;;;;;1;;;;;;;;;;;;17.04.2014
50142697;20000886;group;2007;;;Interpret;;;;;;;1;;;;;;;;;;;;17.04.2014
50184767;20000886;group;2007;;;Intuition;;;;;;;1;;;;;;;;;;;;17.04.2014
50141292;20000886;group;2007;;;Pinnacle;;;;;;;1;;;;;;;;;;;;17.04.2014
50175981;20000886;group;2007;;;Platinum;;;;;;;1;;;;;;;;;;;;17.04.2014
50098596;20000886;group;2007;;;Prestige;;;;;;;1;;;;;;;;;;;;17.04.2014
50100557;20000886;group;2007;;;Prevail;;;;;;;1;;;;;;;;;;;;17.04.2014
50164008;20000886;group;2007;;;Pro;;;;;;;1;;;;;;;;;;;;17.04.2014
50060944;20000728;item;145222250;CH 568 A;82;Tintenpatrone gelb;;;yellow;1730;;;;;;;28;;;F;;F;;;17.04.2014
50063127;20000728;item;145222230;CH 567 A;82;Tintenpatrone magenta;;;magenta;1730;;;;;;;28;;;F;;F;;;17.04.2014
50034242;20000728;item;145222400;CB 333 EE;363;Tintenpatrone MultiPack (3) C,M,Y;;150-270 Fotos 10x15;cyan magenta yellow;;;;;1270;;;13,5;;;F;;F;;;17.04.2014
50034244;20000728;item;145222400;CB 579 EE;363;Tintenpatrone MultiPack (3) C,M,Y Display;;;cyan magenta yellow;;;;;;;;;;;F;;F;;;17.04.2014
50046571;20000728;item;145222210;CH 566 A;82;Tintenpatrone cyan;;;cyan;1730;;;;;;;28;;;F;;F;;;17.04.2014
50034312;20000728;item;145222210;480 I 00170;;Tintenpatrone cyan;;;cyan;;;;;;;;;;;F;;F;;;17.04.2014
50074604;20000728;item;145122000;CC 493 A;;Color LaserJet Enterprise CP 4525 n;;;;;;;;;;;;;;;;;;;17.04.2014
50074605;20000728;item;145122000;CC 494 A;;Color LaserJet Enterprise CP 4525 dn;;;;;;;;;;;;;;;;;;;17.04.2014
50074606;20000728;item;145122000;CC 495 A;;Color LaserJet Enterprise CP 4525 xh;;;;;;;;;;;;;;;;;;;17.04.2014
50074607;20000728;item;145122000;CC 489 A;;Color LaserJet CP 4520 n;;;;;;;;;;;;;;;;;;;17.04.2014
50074608;20000728;item;145122000;CC 490 A;;Color LaserJet Enterprise CP 4025 DN;;;;;;;;;;;;;;;;;;;17.04.2014
50074609;20000728;item;145211100;CE 260 A;647A;Tonerkartusche schwarz;;;black;;;;;8500;;;;;;F;;F;;;17.04.2014
50074610;20000728;item;145211100;CE 260 X;649X;Tonerkartusche schwarz;;;black;1223;;;;17000;;;;;;F;;F;;;17.04.2014
50074611;20000728;item;145211200;CE 261 A;648A;Tonerkartusche cyan;;;cyan;1223;;;;11000;;;;;;F;;F;;;17.04.2014
50074612;20000728;item;145211300;CE 263 A;648A;Tonerkartusche magenta;;;magenta;1223;;;;11000;;;;;;F;;F;;;17.04.2014
50074613;20000728;item;145211400;CE 262 A;648A;Tonerkartusche gelb;;;yellow;1223;;;;11000;;;;;;F;;F;;;17.04.2014
31000004;20000229;group;2007;;;Correctronic;;;;;;;2;;;;;;;;;;;;17.04.2014
31000005;20000229;group;2007;;;CX;;;;;;;2;;;;;;;;;;;;17.04.2014
31000006;20000229;group;2007;;;DCP;;;;;;;1;;;;;;;;;;;;17.04.2014
31000008;20000229;group;2007;;;EM;;;;;;;2;;;;;;;;;;;;17.04.2014
31000009;20000229;group;2007;;;EP;;;;;;;2;;;;;;;;;;;;17.04.2014
31000010;20000229;group;2007;;;Fax T;;;;;;;1;;;;;;;;;;;;17.04.2014
31000011;20000229;group;2007;;;GX;;;;;;;2;;;;;;;;;;;;17.04.2014
31000012;20000229;group;2007;;;HL;;;;;;;1;;;;;;;;;;;;17.04.2014
31000013;20000229;group;2007;;;HL-P;;;;;;;1;;;;;;;;;;;;17.04.2014
31000235;20000593;group;2007;;;PM;;;;;;;2;;;;;;;;;;;;17.04.2014
31000236;20000593;group;2007;;;PM-A;;;;;;;2;;;;;;;;;;;;17.04.2014
31000237;20000593;group;2007;;;RP;;;;;;;2;;;;;;;;;;;;17.04.2014
31000238;20000593;group;2007;;;RV;;;;;;;2;;;;;;;;;;;;17.04.2014
31000239;20000593;group;2007;;;RX;;;;;;;2;;;;;;;;;;;;17.04.2014
31000240;20000593;group;2007;;;SQ;;;;;;;2;;;;;;;;;;;;17.04.2014
31000241;20000593;group;2007;;;Stylus C;;;;;;;1;;;;;;;;;;;;17.04.2014
31000242;20000593;group;2007;;;Stylus Color;;;;;;;1;;;;;;;;;;;;17.04.2014
31000243;20000593;group;2007;;;Stylus CX;;;;;;;1;;;;;;;;;;;;17.04.2014
31000244;20000593;group;2007;;;Stylus D;;;;;;;1;;;;;;;;;;;;17.04.2014
31000245;20000593;group;2007;;;Stylus DX;;;;;;;1;;;;;;;;;;;;17.04.2014
31000247;20000593;group;2007;;;Stylus Pro;;;;;;;1;;;;;;;;;;;;17.04.2014
31000248;20000593;group;2007;;;Stylus Scan;;;;;;;1;;;;;;;;;;;;17.04.2014
31000249;20000593;group;2007;;;Stylus;;;;;;;1;;;;;;;;;;;;17.04.2014
31000250;20000593;group;2007;;;T;;;;;;;2;;;;;;;;;;;;17.04.2014
31000252;20000593;group;2007;;;TM;;;;;;;1;;;;;;;;;;;;17.04.2014
31000253;20000593;group;2007;;;TM-H;;;;;;;1;;;;;;;;;;;;17.04.2014
31000254;20000593;group;2007;;;TM-J;;;;;;;1;;;;;;;;;;;;17.04.2014
31000256;20000593;group;2007;;;TQ;;;;;;;2;;;;;;;;;;;;17.04.2014
31000257;20000593;group;2007;;;TX;;;;;;;2;;;;;;;;;;;;17.04.2014
99901871;;text;145261400;;;CUTTERBLADE;;;;;;;;;;;;;;F;;F;;;17.04.2014
99901891;;text;;;;/VEBLANK;;;;;;;;;;;;;;;;;;;17.04.2014
99900695;;text;145218000;;;REINIGUNG;;;;;;;;;;;;;;F;;;;;17.04.2014
50074614;20000728;item;145216000;CE 265 A;;Resttonerbehälter;;;no color;1223;;;;36000;5;;;;;F;;F;;;17.04.2014
50074615;20000728;item;145122000;;;Color LaserJet CP 4520 dn;;;;;;;;;;;;;;;;;;;17.04.2014
50074616;20000728;item;145214100;CE 249 A;;Transfer-Kit;;;no color;1223;;;;150000;;;;;;F;;F;;;17.04.2014
50074617;20000728;item;145217100;CE 247 A;;Fuser Kit;;;no color;1223;;;;150000;;;;;;F;;F;;;17.04.2014
50074619;20000728;item;145122000;CE 710 A;;Color LaserJet CP 5225;;;;;;;;;;;;;;;;;;;17.04.2014
31000258;20000593;group;2007;;;VP;;;;;;;2;;;;;;;;;;;;17.04.2014
31000260;20000652;group;2007;;;ACT;;;;;;;1;;;;;;;;;;;;17.04.2014
31000261;20000652;group;2007;;;Atrium;;;;;;;1;;;;;;;;;;;;17.04.2014
31000263;20000652;group;2007;;;Daisy;;;;;;;1;;;;;;;;;;;;17.04.2014
31000264;20000652;group;2007;;;DC;;;;;;;1;;;;;;;;;;;;17.04.2014
31000265;20000652;group;2007;;;DEX;;;;;;;1;;;;;;;;;;;;17.04.2014
31000266;20000652;group;2007;;;DL;;;;;;;1;;;;;;;;;;;;17.04.2014
31000268;20000652;group;2007;;;DOT MAX;;;;;;;1;;;;;;;;;;;;17.04.2014
31000269;20000652;group;2007;;;DPL;;;;;;;1;;;;;;;;;;;;17.04.2014
31000271;20000652;group;2007;;;DV;;;;;;;1;;;;;;;;;;;;17.04.2014
31000272;20000652;group;2007;;;DX;;;;;;;1;;;;;;;;;;;;17.04.2014
31000273;20000652;group;2007;;;F;;;;;;;2;;;;;;;;;;;;17.04.2014
31000276;20000652;group;2007;;;ICL;;;;;;;1;;;;;;;;;;;;17.04.2014
31000277;20000652;group;2007;;;Lineprinter;;;;;;;1;;;;;;;;;;;;17.04.2014
31000279;20000652;group;2007;;;Micro;;;;;;;1;;;;;;;;;;;;17.04.2014
31000280;20000652;group;2007;;;MPP;;;;;;;1;;;;;;;;;;;;17.04.2014
31000281;20000652;group;2007;;;Printia;;;;;;;1;;;;;;;;;;;;17.04.2014
31000283;20000652;group;2007;;;RX;;;;;;;1;;;;;;;;;;;;17.04.2014
31000284;20000652;group;2007;;;S;;;;;;;2;;;;;;;;;;;;17.04.2014
31000285;20000652;group;2007;;;SLB;;;;;;;1;;;;;;;;;;;;17.04.2014
31000286;20000652;group;2007;;;SP;;;;;;;1;;;;;;;;;;;;17.04.2014
31000288;20000662;group;2007;;;Elite;;;;;;;1;;;;;;;;;;;;17.04.2014
31000289;20000662;group;2007;;;Laserprinter;;;;;;;1;;;;;;;;;;;;17.04.2014
31000291;20000662;group;2007;;;PLP;;;;;;;1;;;;;;;;;;;;17.04.2014
31000292;20000662;group;2007;;;Selectpress;;;;;;;1;;;;;;;;;;;;17.04.2014
31000293;20000662;group;2007;;;SL;;;;;;;1;;;;;;;;;;;;17.04.2014
31000294;20000662;group;2007;;;Writemove;;;;;;;1;;;;;;;;;;;;17.04.2014
99900395;;text;145211100;;;MIKROTONER;;;;;;;;;;;;;;;;F;;;17.04.2014
99900401;;text;145231400;;;MULTISTRIKE-BAND;;;;;;;;;;;;;;;;F;;;17.04.2014
99900404;;text;145231200;;;NACHTRAENK;;;;;;;;;;;;;;;;F;;;17.04.2014
50073145;20000728;item;145131000;CB 091 A;;DeskJet 6988 XI;;;;;;;;;;;;;;;;;;;17.04.2014
31000295;20000920;group;2007;;;Acewriter;;;;;;;1;;;;;;;;;;;;17.04.2014
31000296;20000920;group;2007;;;GE;;;;;;;1;;;;;;;;;;;;17.04.2014
31000297;20000920;group;2007;;;Geniprint;;;;;;;1;;;;;;;;;;;;17.04.2014
31000298;20000920;group;2007;;;GP;;;;;;;1;;;;;;;;;;;;17.04.2014
31000300;20000920;group;2007;;;LA;;;;;;;1;;;;;;;;;;;;17.04.2014
31000299;20000920;group;2007;;;Intelliprint;;;;;;;1;;;;;;;;;;;;17.04.2014
31000301;20000920;group;2007;;;LG;;;;;;;1;;;;;;;;;;;;17.04.2014
31000302;20000920;group;2007;;;Linewriter;;;;;;;1;;;;;;;;;;;;17.04.2014
31000304;20000920;group;2007;;;Microlaser;;;;;;;1;;;;;;;;;;;;17.04.2014
31000305;20000920;group;2007;;;PS;;;;;;;1;;;;;;;;;;;;17.04.2014
99900412;;text;145310000;;;NORMALPAPIER;;;;;;;;;;;;;;;F;;;;17.04.2014
99900414;;text;145231260;;;NYLONBAND;;;;;;;;;;;;;;;;F;;;17.04.2014
50074282;20000728;item;145135000;;;DesignJet 600;;;;;;;;;;;;;;;;;;;17.04.2014
50074283;20000728;item;145135000;C 2848 A;;DesignJet 600 24 Inch;;;;;;;;;;;;;;;;;;;17.04.2014
50074284;20000728;item;145135000;C 2847 A;;DesignJet 600 36 Inch;;;;;;;;;;;;;;;;;;;17.04.2014
99900417;;text;145217300;;;OELTRAEGERMANSCHETTE;;;;;;;;;;;;;;;;F;;;17.04.2014
99900418;;text;145217300;;;OELTUCH;;;;;;;;;;;;;;;;F;;;17.04.2014
99900420;;text;145212100;;;OPC-KIT;;;;;;;;;;;;;;;;F;;;17.04.2014
99900421;;text;145212100;;;OPC-MAGAZIN;;;;;;;;;;;;;;;;F;;;17.04.2014
99900423;;text;145219400;;;OZONFILTER;;;;;;;;;;;;;;;;F;;;17.04.2014
99900424;;text;145310000;;;PAPIER;;;;;;;;;;;;;;;F;;;;17.04.2014
99900428;;text;145310000;;;PAUSPAPIER-NATUR;;;;;;;;;;;;;;;F;;;;17.04.2014
99900434;;text;145231700;;;POLYESTER;;;;;;;;;;;;;;;;F;;;17.04.2014
99901991;;text;145217100;;;FUSER CLEANING CARTRIDGE;;;;;;;;;;;;;;;;F;;;17.04.2014
99902034;;text;;;;COVERAGE;;;;;;;;;;;;;;;;;;;17.04.2014
99902051;;text;;;;CONTENT_ML;;;;;;;;;;;;;;;;;;;17.04.2014
99902052;;text;;;;DIMENSIONS;;;;;;;;;;;;;;;;;;;17.04.2014
99902053;;text;;;;CARMANO;;;;;;;;;;;;;;;;;;;17.04.2014
99902054;;text;;;;COLORCODE;;;;;;;;;;;;;;;;;;;17.04.2014
99902091;;text;;;;PAPIERGEWICHT;;;;;;;;;;;;;;;;;;;17.04.2014
99902092;;text;;;;CONTENT_SHEET;;;;;;;;;;;;;;;;;;;17.04.2014
99902093;;text;;;;NUM_PER_PAGE;;;;;;;;;;;;;;;;;;;17.04.2014
99902094;;text;;;;/FITS_COLORLASER;;;;;;;;;;;;;;;;;;;17.04.2014
99902095;;text;;;;/FITS_LASER;;;;;;;;;;;;;;;;;;;17.04.2014
99902096;;text;;;;/FITS_COPIER;;;;;;;;;;;;;;;;;;;17.04.2014
99902097;;text;;;;/FITS_INKJET;;;;;;;;;;;;;;;;;;;17.04.2014
50021927;20000728;item;145221110;C 8765 EE;338;Druckkopfpatrone schwarz;;;black;1022;4245;;;450;;;11;;;F;;F;;;17.04.2014
50021928;20000728;item;145221110;C 8767 EE;339;Druckkopfpatrone schwarz;;;black;;4247;;;860;;;21;;;F;;F;;;17.04.2014
50021931;20000728;item;145221130;C 9368 AE;100;Druckkopfpatrone grau;;;gray;1027;;;;80;;;15;;;F;;F;;;17.04.2014
50021935;20000728;item;145211400;Q 5922 C;;Toner gelb;;;yellow;;;;;20000;5;;;;;F;;F;;;17.04.2014
50078919;20000728;item;145222120;CH 575 A;726;Tintenpatrone schwarz matt;;;black;;;;;;;;300;;;F;;F;;;17.04.2014
50078920;20000728;item;145135000;CH 538 A;;DesignJet T 1200;;;;;;;;;;;;;;;;;;;17.04.2014
50078921;20000728;item;145135000;CK 834 A;;DesignJet T 1200 PS;;;;;;;;;;;;;;;;;;;17.04.2014
50034315;20000728;item;145222110;480 I 00173;;Tintenpatrone schwarz;;;black;;;;;;;;;;;F;;F;;;17.04.2014
50034318;20000728;item;145222250;480 I 00176;;Tintenpatrone gelb hell;;;yellow light;;;;;;;;;;;F;;F;;;17.04.2014
50034322;20000728;item;145222250;480 I X1224;;Tintenpatrone gelb;;;yellow;;;;;;;;;;;F;;F;;;17.04.2014
50089734;20000728;item;145222110;CN 684 EE;364XL;Tintenpatrone schwarz;;;black;;;;;550;;;12;;;F;;F;;;17.04.2014
50074639;20000728;item;145132000;CB 735 B;;DeskJet F 2420;;;;;;;;;;;;;;;;;;;17.04.2014
99900255;;text;145231910;;;ASSORTED-COLORS;;;;;;;;;;;;;;;;F;;;17.04.2014
99900258;;text;145320000;;;BACKPRINT-FILM;;;;;;;;;;;;;;;F;;;;17.04.2014
99900259;;text;145310000;;;BANNERPAPIER;;;;;;;;;;;;;;;F;;;;17.04.2014
99900262;;text;145231500;;;BAUMWOLLE;;;;;;;;;;;;;;;;F;;;17.04.2014
99900273;;text;145320000;;;BUEGELFOLIE;;;;;;;;;;;;;;;F;;;;17.04.2014
99900274;;text;145231300;;;CARBONBAND;;;;;;;;;;;;;;;;F;;;17.04.2014
99900276;;text;145215000;;;COATING-KIT;;;;;;;;;;;;;;;;F;;;17.04.2014
99900277;;text;145219200;;;COLLECTOR-UNIT;;;;;;;;;;;;;;;;F;;;17.04.2014
99900704;;text;145261100;;;P-TOUCH;;;;;;;;;;;;;;;;F;;;17.04.2014
99900282;;text;145214300;;;CORONA;;;;;;;;;;;;;;;;F;;;17.04.2014
99900283;;text;145232100;;;CORRECTABLE-BAND;;;;;;;;;;;;;;;;F;;;17.04.2014
99900284;;text;145232200;;;COVER-UP-CASSETTE;;;;;;;;;;;;;;;;F;;;17.04.2014
50074640;20000728;item;145132000;CB 741 A;;DeskJet F 2440;;;;;;;;;;;;;;;;;;;17.04.2014
50074641;20000728;item;145132000;CB 731 A;;DeskJet F 2476;;;;;;;;;;;;;;;;;;;17.04.2014
50074642;20000728;item;145132000;CB 733 C;;DeskJet F 2493;;;;;;;;;;;;;;;;;;;17.04.2014
50074643;20000728;item;145132000;CB 733 B;;DeskJet F 2492;;;;;;;;;;;;;;;;;;;17.04.2014
50074644;20000728;item;145132000;CB 730 D;;DeskJet F 2488;;;;;;;;;;;;;;;;;;;17.04.2014
50074645;20000728;item;145132000;CB 742 A;;DeskJet F 2410;;;;;;;;;;;;;;;;;;;17.04.2014
50074646;20000728;item;145132000;CB 742 D;;DeskJet F 2418;;;;;;;;;;;;;;;;;;;17.04.2014
50074647;20000728;item;145132000;CB 735 C;;DeskJet F 2423;;;;;;;;;;;;;;;;;;;17.04.2014
50074648;20000728;item;145132000;CB 730 C;;DeskJet F 2483;;;;;;;;;;;;;;;;;;;17.04.2014
50074649;20000728;item;145132000;CB 746 A;;DeskJet F 4450;;;;;;;;;;;;;;;;;;;17.04.2014
50074650;20000728;item;145132000;CB 751 B;;DeskJet F 4470;;;;;;;;;;;;;;;;;;;17.04.2014
50074651;20000728;item;145132000;CB 752 B;;DeskJet F 4472;;;;;;;;;;;;;;;;;;;17.04.2014
50074652;20000728;item;145132000;CB 752 C;;DeskJet F 4473;;;;;;;;;;;;;;;;;;;17.04.2014
50074657;20000728;item;145132000;Q 8413 A;;PhotoSmart C 4610;;;;;;;;;;;;;;;;;;;17.04.2014
50074654;20000728;item;145132000;CB 745 C;;DeskJet F 4483;;;;;;;;;;;;;;;;;;;17.04.2014
50074655;20000728;item;145132000;CB 745 D;;DeskJet F 4488;;;;;;;;;;;;;;;;;;;17.04.2014
50074656;20000728;item;145132000;CB 753 B;;DeskJet F 4492;;;;;;;;;;;;;;;;;;;17.04.2014
50074658;20000728;item;145132000;Q 8412 A;;PhotoSmart C 4635;;;;;;;;;;;;;;;;;;;17.04.2014
50074659;20000728;item;145132000;Q 8415 B;;PhotoSmart C 4670;;;;;;;;;;;;;;;;;;;17.04.2014
50074660;20000728;item;145132000;Q 8415 C;;PhotoSmart C 4673;;;;;;;;;;;;;;;;;;;17.04.2014
50074661;20000728;item;145132000;Q 8418 C;;PhotoSmart C 4683;;;;;;;;;;;;;;;;;;;17.04.2014
50074662;20000728;item;145132000;Q 8416 B;;PhotoSmart C 4685;;;;;;;;;;;;;;;;;;;17.04.2014
50074732;20000728;item;145219100;CE 506 A;;Maintenance-Kit;;;no color;;;;;100000;;;;;;F;;F;;;17.04.2014
50072264;20000728;item;145132000;C 9299 A;;OfficeJet 7000;;;;;;;;;;;;;;;;;;;17.04.2014
50074620;20000728;item;145122000;CE 711 A;;Color LaserJet CP 5225 N;;;;;;;;;;;;;;;;;;;17.04.2014
50074621;20000728;item;145122000;CE 712 A;;Color LaserJet CP 5225 DN;;;;;;;;;;;;;;;;;;;17.04.2014
50074622;20000728;item;145211100;CE 740 A;;Tonerkartusche schwarz;;;black;1228;;;;7000;;;;;;F;;F;;;17.04.2014
50074623;20000728;item;145211200;CE 741 A;;Tonerkartusche cyan;;;cyan;1228;;;;7300;;;;;;F;;F;;;17.04.2014
50074624;20000728;item;145211300;CE 743 A;;Tonerkartusche magenta;;;magenta;1228;;;;7300;;;;;;F;;F;;;17.04.2014
50074625;20000728;item;145211400;CE 742 A;;Tonerkartusche gelb;;;yellow;1228;;;;7300;;;;;;F;;F;;;17.04.2014
50074626;20000728;item;145219100;CB 389 A;;Maintenance-Kit 230V;;;no color;1213;;;;225000;;;;;;F;;F;;;17.04.2014
50074628;20000728;item;145141000;CB 782 A;;Fax 640;;;;;;;;;;;;;;;;;;;17.04.2014
50074629;20000728;item;145141000;CB 846 A;;Fax 650;;;;;;;;;;;;;;;;;;;17.04.2014
